97582.550 914818.510     388.980 SOFT 2
97586.110 914813.040     389.390 SOFT 2
97589.420 914807.170     389.640 SOFT 2
97592.560 914800.710     390.130 SOFT 2
97595.370 914794.100     390.960 SOFT 2
97598.180 914787.330     391.610 SOFT 2
97600.570 914780.230     391.940 SOFT 2
97602.550 914772.880     392.270 SOFT 2
97604.030 914765.540     392.350 SOFT 2
97605.350 914757.880     392.440 SOFT 2
97606.830 914750.210     392.930 SOFT 2
97608.480 914742.950     393.750 SOFT 2
97610.220 914736.020     394.410 SOFT 2
97612.200 914729.170     394.820 SOFT 2
97614.430 914721.990     395.070 SOFT 2
97616.820 914714.560     395.230 SOFT 2
97619.530 914706.880     395.320 SOFT 2
97622.410 914699.200     395.730 SOFT 2
97625.620 914691.190     396.550 SOFT 2
97628.990 914683.090     397.290 SOFT 2
97632.360 914675.320     397.780 SOFT 2
97635.570 914667.800     398.190 SOFT 2
97638.460 914660.850     398.440 SOFT 2
97641.110 914654.570     398.770 SOFT 2
97643.510 914648.710     399.260 SOFT 2
97645.920 914642.840     399.680 SOFT 2
97647.830 914636.570     400.090 SOFT 2
97649.240 914630.050     400.420 SOFT 2
97650.160 914623.540     400.580 SOFT 2
97650.830 914616.950     400.580 SOFT 2
97651.490 914610.200     400.580 SOFT 2
97652.000 914603.280     400.660 SOFT 2
97652.990 914596.280     400.910 SOFT 2
97654.480 914589.190     401.070 SOFT 2
97656.540 914582.170     401.240 SOFT 2
97658.530 914575.650     401.650 SOFT 2
97661.300 914565.500     402.310 SOFT 2
97663.540 914558.900     402.550 SOFT 2
97665.440 914552.130     403.460 SOFT 2
97668.880 914543.450     403.460 SOFT 2
97670.690 914535.210     403.460 SOFT 2
97671.500 914526.150     405.110 SOFT 2
97671.060 914516.360     406.500 SOFT 2
97670.780 914505.510     407.160 SOFT 2
97671.210 914499.170     407.160 SOFT 2
97672.130 914492.660     407.160 SOFT 2
97673.460 914486.060     407.160 SOFT 2
97675.110 914479.540     407.240 SOFT 2
97677.190 914473.270     407.240 SOFT 2
97679.510 914467.570     407.330 SOFT 2
97684.500 914457.310     407.740 SOFT 2
97688.680 914447.970     407.820 SOFT 2
97692.700 914439.120     407.820 SOFT 2
97697.790 914430.600     407.820 SOFT 2
97704.960 914423.440     407.820 SOFT 2
97713.560 914420.060     407.820 SOFT 2
97723.100 914419.630     407.820 SOFT 2
97733.710 914419.600     407.820 SOFT 2
97745.380 914418.160     407.820 SOFT 2
97754.850 914411.560     407.660 SOFT 2
97757.100 914406.270     407.240 SOFT 2
97755.990 914394.430     406.830 SOFT 2
97753.380 914388.700     406.750 SOFT 2
97749.620 914383.640     406.670 SOFT 2
97745.130 914378.920     406.500 SOFT 2
97740.140 914374.120     406.420 SOFT 2
97734.990 914369.560     406.420 SOFT 2
97729.440 914365.840     406.420 SOFT 2
97723.980 914363.020     406.420 SOFT 2
97716.220 914360.390     406.420 SOFT 2
97709.550 914360.210     406.420 SOFT 2
97703.050 914360.280     406.420 SOFT 2
97696.960 914360.510     406.670 SOFT 2
97689.410 914362.150     408.400 SOFT 2
97680.390 914364.550     409.220 SOFT 2
97670.950 914366.870     409.710 SOFT 2
97661.350 914369.110     411.600 SOFT 2
97651.580 914371.110     412.920 SOFT 2
97640.730 914372.380     413.740 SOFT 2
97629.460 914372.330     414.400 SOFT 2
97619.010 914372.360     415.060 SOFT 2
97608.650 914372.470     415.060 SOFT 2
97598.430 914371.100     415.060 SOFT 2
97588.270 914367.340     415.060 SOFT 2
97578.590 914361.930     414.810 SOFT 2
97569.950 914354.460     413.830 SOFT 2
97563.860 914346.790     413.410 SOFT 2
97561.670 914341.380     413.410 SOFT 4
97571.580 915233.290     375.900 SOFT 1
97568.760 915230.600     377.960 SOFT 2
97563.750 915224.320     380.420 SOFT 2
97560.240 915218.840     382.230 SOFT 2
97556.800 915212.460     384.700 SOFT 2
97553.100 915205.350     386.350 SOFT 2
97549.400 915197.490     388.650 SOFT 2
97546.270 915189.790     391.040 SOFT 2
97543.400 915183.150     392.760 SOFT 2
97540.790 915176.850     395.480 SOFT 2
97538.100 915171.690     397.700 SOFT 2
97535.750 915167.770     399.840 SOFT 2
97534.060 915163.840     402.550 SOFT 2
97533.230 915154.550     405.110 SOFT 2
97533.140 915146.400     406.340 SOFT 2
97533.040 915137.270     407.330 SOFT 2
97532.610 915127.980     407.900 SOFT 2
97531.700 915119.020     409.380 SOFT 2
97530.940 915110.140     411.280 SOFT 2
97530.930 915101.340     412.430 SOFT 2
97532.240 915092.610     413.500 SOFT 2
97534.440 915083.040     413.990 SOFT 2
97536.070 915073.640     414.480 SOFT 2
97538.110 915064.900     414.570 SOFT 2
97540.400 915055.500     414.810 SOFT 2
97542.760 915045.190     414.900 SOFT 2
97545.030 915034.470     414.900 SOFT 2
97547.210 915023.420     414.480 SOFT 2
97549.320 915012.950     412.510 SOFT 2
97551.780 915004.040     411.190 SOFT 2
97554.250 914996.440     409.220 SOFT 2
97557.070 914990.730     407.330 SOFT 2
97561.770 914984.590     405.520 SOFT 2
97563.240 914983.510     404.780 SOFT 4
97537.190 914978.600     395.320 SOFT 1
97533.900 914986.130     394.660 SOFT 2
97528.510 914997.450     393.090 SOFT 2
97525.700 915003.900     392.020 SOFT 2
97522.970 915010.680     391.120 SOFT 2
97520.090 915017.780     390.300 SOFT 2
97517.290 915025.300     389.640 SOFT 2
97514.660 915033.390     388.570 SOFT 2
97512.200 915041.970     387.500 SOFT 2
97509.740 915050.560     386.590 SOFT 2
97507.440 915058.560     385.850 SOFT 2
97505.300 915066.320     385.110 SOFT 2
97503.160 915074.320     384.540 SOFT 2
97501.110 915082.570     383.720 SOFT 2
97499.140 915090.650     382.890 SOFT 2
97497.090 915098.570     382.230 SOFT 2
97495.110 915106.410     381.660 SOFT 2
97493.550 915114.490     381.250 SOFT 2
97492.250 915123.230     380.840 SOFT 2
97491.110 915132.210     380.180 SOFT 2
97490.130 915140.860     379.600 SOFT 2
97489.140 915148.520     379.110 SOFT 2
97488.400 915155.600     378.700 SOFT 2
97488.140 915162.430     378.530 SOFT 2
97488.290 915168.930     378.530 SOFT 2
97489.400 915180.110     378.530 SOFT 2
97490.570 915189.560     378.450 SOFT 2
97492.220 915197.520     377.630 SOFT 2
97494.690 915205.390     376.640 SOFT 2
97495.570 915211.470     375.240 SOFT 2
97495.660 915219.200     375.240 SOFT 2
97495.890 915225.620     375.240 SOFT 2
97497.030 915232.270     375.240 SOFT 2
97500.800 915238.890     375.240 SOFT 2
97504.980 915245.270     375.240 SOFT 2
97509.840 915252.780     375.240 SOFT 2
97514.780 915261.370     375.240 SOFT 2
97519.660 915270.940     374.090 SOFT 2
97523.640 915281.520     372.280 SOFT 2
97526.220 915292.760     371.870 SOFT 2
97527.500 915304.430     371.870 SOFT 2
97527.730 915310.510     371.460 SOFT 2
97527.790 915316.600     370.390 SOFT 2
97527.820 915326.970     368.330 SOFT 2
97527.830 915335.360     366.850 SOFT 2
97527.910 915342.680     366.270 SOFT 2
97527.860 915346.220     365.700 SOFT 4
97485.120 915288.180     379.850 SOFT 1
97478.710 915281.580     379.930 SOFT 2
97470.730 915273.280     379.930 SOFT 2
97466.070 915268.720     379.930 SOFT 2
97461.170 915264.250     379.930 SOFT 2
97456.600 915259.850     379.930 SOFT 2
97448.610 915251.630     379.270 SOFT 2
97440.810 915244.960     378.530 SOFT 2
97431.650 915242.510     378.120 SOFT 2
97421.640 915245.500     376.720 SOFT 2
97416.660 915248.840     375.980 SOFT 2
97411.850 915253.090     375.320 SOFT 2
97407.050 915258.320     374.830 SOFT 2
97402.750 915263.800     374.420 SOFT 2
97398.860 915269.350     374.010 SOFT 2
97395.550 915275.150     373.430 SOFT 2
97392.650 915281.020     372.770 SOFT 2
97390.170 915287.220     372.200 SOFT 2
97388.180 915293.740     371.700 SOFT 2
97386.610 915300.660     371.290 SOFT 2
97385.370 915307.920     371.210 SOFT 2
97384.460 915315.250     371.210 SOFT 2
97383.880 915322.250     371.210 SOFT 2
97383.620 915328.920     371.210 SOFT 2
97383.680 915335.250     371.210 SOFT 2
97383.920 915341.500     371.210 SOFT 2
97384.560 915347.660     371.210 SOFT 2
97385.860 915353.660     371.210 SOFT 2
97390.080 915364.060     371.210 SOFT 2
97396.660 915372.050     371.210 SOFT 2
97405.440 915377.470     371.210 SOFT 2
97415.500 915379.670     371.210 SOFT 2
97425.290 915379.230     371.210 SOFT 2
97433.160 915376.850     371.210 SOFT 2
97440.590 915371.500     372.030 SOFT 2
97447.350 915364.350     372.860 SOFT 2
97453.600 915356.970     373.180 SOFT 2
97459.690 915349.500     373.430 SOFT 2
97465.690 915341.120     374.750 SOFT 2
97470.620 915333.010     375.820 SOFT 2
97473.750 915325.160     376.310 SOFT 2
97476.720 915318.300     377.460 SOFT 2
97478.790 915311.940     379.110 SOFT 2
97479.800 915306.010     379.930 SOFT 2
97477.680 915300.190     380.260 SOFT 2
97472.940 915295.140     380.670 SOFT 2
97467.300 915291.490     382.650 SOFT 2
97461.440 915289.500     383.800 SOFT 2
97454.110 915289.250     384.700 SOFT 2
97446.960 915289.740     386.760 SOFT 2
97438.100 915291.560     387.830 SOFT 2
97431.710 915294.590     387.830 SOFT 2
97425.670 915298.680     387.830 SOFT 2
97420.210 915304.260     387.830 SOFT 2
97416.340 915311.450     387.250 SOFT 2
97413.860 915318.390     385.440 SOFT 2
97410.630 915323.940     383.960 SOFT 2
97406.900 915328.910     382.320 SOFT 2
97405.930 915330.320     381.740 SOFT 4
97639.130 915025.320     407.080 SOFT 1
97644.870 915031.180     405.020 SOFT 2
97651.360 915038.020     404.280 SOFT 2
97659.100 915045.670     402.970 SOFT 2
97667.900 915053.640     401.570 SOFT 2
97672.550 915057.790     401.070 SOFT 2
97677.290 915062.020     400.580 SOFT 2
97681.780 915066.330     400.250 SOFT 2
97685.860 915071.060     400.170 SOFT 2
97689.460 915076.620     400.170 SOFT 2
97692.650 915083.160     400.170 SOFT 2
97695.770 915089.880     400.170 SOFT 2
97698.970 915096.590     400.170 SOFT 2
97702.320 915102.890     400.000 SOFT 2
97706.170 915109.100     399.680 SOFT 2
97710.600 915115.140     398.940 SOFT 2
97715.430 915120.770     398.280 SOFT 2
97720.420 915125.900     397.870 SOFT 2
97725.330 915130.780     397.450 SOFT 2
97730.480 915135.500     397.210 SOFT 2
97735.880 915140.210     396.960 SOFT 2
97741.770 915144.590     396.800 SOFT 2
97747.980 915148.970     396.710 SOFT 2
97754.280 915153.100     396.710 SOFT 2
97760.570 915157.060     396.710 SOFT 2
97766.870 915160.700     396.710 SOFT 2
97773.230 915163.840     396.710 SOFT 2
97779.270 915166.320     396.710 SOFT 2
97789.580 915168.600     396.710 SOFT 2
97796.070 915168.610     396.710 SOFT 2
97802.570 915168.210     397.370 SOFT 2
97810.800 915168.130     398.770 SOFT 2
97817.370 915167.560     399.020 SOFT 2
97824.520 915166.420     400.170 SOFT 2
97832.970 915164.020     400.830 SOFT 2
97842.700 915158.570     400.830 SOFT 2
97852.170 915151.810     400.830 SOFT 2
97860.570 915145.140     400.830 SOFT 2
97865.720 915141.540     400.830 SOFT 2
97866.620 915141.200     400.830 SOFT 4
97599.010 914603.440     403.870 SOFT 1
97593.520 914612.540     403.870 SOFT 2
97586.870 914621.500     403.870 SOFT 2
97578.640 914629.730     403.870 SOFT 2
97568.990 914634.940     403.870 SOFT 2
97559.020 914640.720     403.870 SOFT 2
97553.710 914644.230     403.870 SOFT 2
97548.480 914648.240     403.870 SOFT 2
97543.430 914652.410     403.870 SOFT 2
97538.450 914656.650     403.870 SOFT 2
97533.480 914661.230     402.800 SOFT 2
97528.430 914665.650     401.810 SOFT 2
97523.290 914670.060     400.830 SOFT 2
97517.820 914674.150     400.090 SOFT 2
97512.110 914678.080     399.430 SOFT 2
97506.220 914681.760     399.020 SOFT 2
97500.250 914685.360     398.520 SOFT 2
97494.780 914689.370     397.540 SOFT 2
97489.900 914694.030     396.470 SOFT 2
97485.680 914699.670     395.560 SOFT 2
97482.040 914705.550     394.900 SOFT 2
97478.650 914711.590     394.080 SOFT 2
97475.670 914717.960     393.010 SOFT 2
97473.110 914724.810     391.940 SOFT 2
97470.800 914731.590     391.120 SOFT 2
97468.570 914738.360     390.380 SOFT 2
97466.170 914745.130     389.720 SOFT 2
97463.780 914751.980     388.400 SOFT 2
97461.300 914759.000     387.010 SOFT 2
97459.000 914766.600     385.770 SOFT 2
97456.860 914774.430     384.700 SOFT 2
97452.560 914787.810     381.000 SOFT 4
97617.980 914413.920     419.340 SOFT 1
97613.010 914411.670     420.900 SOFT 2
97605.050 914413.240     421.560 SOFT 2
97597.830 914415.370     421.890 SOFT 2
97589.210 914416.450     421.970 SOFT 2
97580.800 914414.810     421.970 SOFT 2
97573.980 914408.140     421.970 SOFT 2
97568.770 914398.070     421.970 SOFT 2
97562.250 914388.350     421.970 SOFT 2
97557.760 914384.200     421.970 SOFT 2
97552.130 914380.640     421.560 SOFT 2
97546.010 914377.670     421.230 SOFT 2
97539.490 914375.760     420.900 SOFT 2
97533.070 914375.250     420.650 SOFT 2
97526.740 914376.230     420.570 SOFT 2
97520.590 914378.100     420.410 SOFT 2
97514.530 914380.390     419.910 SOFT 2
97508.470 914382.840     419.170 SOFT 2
97502.400 914385.290     418.430 SOFT 2
97496.500 914387.410     417.860 SOFT 2
97485.600 914391.310     417.280 SOFT 2
97476.610 914397.080     416.870 SOFT 2
97469.050 914405.140     416.210 SOFT 2
97463.070 914415.160     415.960 SOFT 2
97460.500 914421.030     415.800 SOFT 2
97458.090 914427.140     415.140 SOFT 2
97455.690 914433.180     414.400 SOFT 2
97453.530 914438.880     413.830 SOFT 2
97450.520 914449.850     412.920 SOFT 2
97447.520 914461.480     412.180 SOFT 2
97445.600 914467.260     411.690 SOFT 2
97443.280 914472.880     411.360 SOFT 2
97440.540 914478.510     411.030 SOFT 2
97437.560 914484.210     410.860 SOFT 2
97434.580 914490.250     410.860 SOFT 2
97431.770 914496.700     410.860 SOFT 2
97429.620 914503.470     410.860 SOFT 2
97428.050 914510.480     410.620 SOFT 2
97426.800 914517.160     410.040 SOFT 2
97425.880 914523.340     409.470 SOFT 2
97424.350 914533.880     408.640 SOFT 2
97422.810 914544.270     408.070 SOFT 2
97421.780 914555.710     407.740 SOFT 2
97421.770 914561.800     407.740 SOFT 2
97422.320 914567.970     407.740 SOFT 2
97423.790 914574.200     407.740 SOFT 2
97426.160 914580.270     407.740 SOFT 2
97429.430 914585.990     407.740 SOFT 2
97433.680 914591.050     407.740 SOFT 2
97438.660 914595.190     407.740 SOFT 2
97444.120 914598.500     407.740 SOFT 2
97454.680 914601.110     407.740 SOFT 2
97464.780 914599.440     407.740 SOFT 2
97476.450 914598.000     407.740 SOFT 2
97483.040 914598.340     407.740 SOFT 2
97489.960 914599.330     407.740 SOFT 2
97496.960 914600.490     407.740 SOFT 2
97503.470 914601.250     407.740 SOFT 2
97509.810 914601.510     407.740 SOFT 2
97521.150 914600.320     408.400 SOFT 2
97531.540 914594.450     408.640 SOFT 2
97536.750 914589.950     408.640 SOFT 2
97541.880 914584.960     408.640 SOFT 2
97546.690 914580.130     408.640 SOFT 2
97551.330 914576.050     408.970 SOFT 2
97558.440 914571.530     409.790 SOFT 2
97560.170 914571.680     409.790 SOFT 2
97564.050 914565.300     410.780 SOFT 2
97568.270 914559.250     412.020 SOFT 2
97573.130 914552.460     412.340 SOFT 2
97578.500 914546.890     412.340 SOFT 2
97583.950 914540.660     412.510 SOFT 2
97589.380 914533.110     412.920 SOFT 2
97594.970 914525.320     413.660 SOFT 2
97600.560 914517.110     413.830 SOFT 2
97605.830 914509.740     413.830 SOFT 2
97610.630 914504.010     413.830 SOFT 2
97615.190 914499.680     414.900 SOFT 2
97619.250 914494.620     415.390 SOFT 2
97622.800 914488.490     415.390 SOFT 2
97627.160 914480.800     415.390 SOFT 2
97630.980 914476.150     415.390 SOFT 2
97635.210 914471.490     415.390 SOFT 2
97638.850 914466.270     415.390 SOFT 2
97640.190 914460.420     415.390 SOFT 2
97638.890 914453.930     415.390 SOFT 2
97634.550 914448.300     415.390 SOFT 2
97633.140 914447.250     415.390 SOFT 2
97629.200 914440.620     415.390 SOFT 2
97627.780 914438.500     415.390 SOFT 4
97428.970 914365.010     421.310 SOFT 1
97423.110 914371.160     421.810 SOFT 2
97418.740 914378.120     421.810 SOFT 2
97413.970 914386.480     421.810 SOFT 2
97409.220 914396.150     421.810 SOFT 2
97404.400 914406.650     421.810 SOFT 2
97401.830 914412.360     421.810 SOFT 2
97399.090 914418.310     421.810 SOFT 2
97396.280 914424.760     421.640 SOFT 2
97393.390 914431.290     420.650 SOFT 2
97390.580 914437.490     419.830 SOFT 2
97387.840 914443.360     419.090 SOFT 2
97385.110 914449.230     418.600 SOFT 2
97382.370 914455.350     417.940 SOFT 2
97379.560 914461.630     417.120 SOFT 2
97376.660 914467.750     416.460 SOFT 2
97373.770 914473.870     415.880 SOFT 2
97371.030 914479.820     415.470 SOFT 2
97368.470 914485.850     415.140 SOFT 2
97366.150 914492.130     414.730 SOFT 2
97363.830 914498.820     413.830 SOFT 2
97361.520 914505.920     412.760 SOFT 2
97359.460 914513.100     411.850 SOFT 2
97357.640 914520.200     411.110 SOFT 2
97356.310 914526.870     410.450 SOFT 2
97355.230 914532.970     409.380 SOFT 2
97353.380 914544.680     407.490 SOFT 2
97351.530 914556.210     406.090 SOFT 2
97349.260 914567.020     404.940 SOFT 2
97347.320 914578.310     403.710 SOFT 2
97346.440 914588.360     402.880 SOFT 2
97345.700 914596.260     402.310 SOFT 2
97345.600 914602.600     401.240 SOFT 2
97345.610 914603.090     401.160 SOFT 4
97388.990 914543.230     408.150 SOFT 1
97390.620 914533.910     408.150 SOFT 2
97393.480 914525.160     408.150 SOFT 2
97396.750 914515.170     408.150 SOFT 2
97400.670 914505.010     409.050 SOFT 2
97406.580 914495.400     409.550 SOFT 2
97409.650 914490.190     409.710 SOFT 2
97412.390 914484.810     409.880 SOFT 2
97417.210 914474.310     411.360 SOFT 2
97421.460 914464.060     412.180 SOFT 2
97425.630 914453.410     412.430 SOFT 2
97429.880 914443.570     412.920 SOFT 2
97433.990 914434.970     414.070 SOFT 2
97437.850 914426.870     414.320 SOFT 2
97441.960 914418.350     414.320 SOFT 2
97446.550 914409.580     414.320 SOFT 2
97451.470 914400.230     414.320 SOFT 2
97456.480 914391.040     414.320 SOFT 2
97459.770 914383.690     414.320 SOFT 2
97460.570 914381.460     414.320 SOFT 4
97375.180 914374.800     401.730 SOFT 1
97368.660 914380.210     401.320 SOFT 2
97363.120 914385.700     400.660 SOFT 2
97358.020 914393.080     400.330 SOFT 2
97353.590 914402.670     400.090 SOFT 2
97349.770 914414.480     400.090 SOFT 2
97347.860 914420.910     400.090 SOFT 2
97346.040 914427.520     400.090 SOFT 2
97344.050 914433.950     400.090 SOFT 2
97342.060 914439.980     400.090 SOFT 2
97338.230 914450.880     400.090 SOFT 2
97334.810 914462.520     400.090 SOFT 2
97332.910 914468.790     400.090 SOFT 2
97330.830 914475.150     400.090 SOFT 2
97328.600 914481.590     400.090 SOFT 2
97326.450 914488.280     400.090 SOFT 2
97324.220 914495.380     399.840 SOFT 2
97322.080 914503.220     399.430 SOFT 2
97319.950 914511.470     399.100 SOFT 2
97318.230 914519.710     398.850 SOFT 2
97317.160 914527.620     398.610 SOFT 2
97316.910 914534.860     398.610 SOFT 2
97317.060 914541.770     398.520 SOFT 2
97317.300 914548.600     398.030 SOFT 2
97317.290 914555.350     397.370 SOFT 2
97316.780 914561.850     396.710 SOFT 2
97315.700 914568.200     396.140 SOFT 2
97314.040 914574.550     395.730 SOFT 2
97312.050 914581.240     395.400 SOFT 2
97309.820 914588.170     395.230 SOFT 2
97307.520 914595.520     395.230 SOFT 2
97305.290 914603.030     395.150 SOFT 2
97303.070 914610.130     395.150 SOFT 2
97301.240 914616.650     395.070 SOFT 2
97300.130 914627.600     394.490 SOFT 2
97302.180 914635.560     393.670 SOFT 2
97305.940 914640.540     393.340 SOFT 2
97310.110 914645.510     393.590 SOFT 2
97314.950 914652.540     393.590 SOFT 2
97320.280 914658.400     393.590 SOFT 2
97326.520 914664.510     393.590 SOFT 2
97333.810 914669.450     393.510 SOFT 2
97342.400 914672.560     393.340 SOFT 2
97351.870 914673.450     392.930 SOFT 2
97360.290 914675.990     392.850 SOFT 2
97368.950 914678.210     392.850 SOFT 2
97376.940 914679.030     392.850 SOFT 2
97382.370 914678.800     392.850 SOFT 4
97250.960 914460.530     389.970 SOFT 1
97249.410 914469.600     389.970 SOFT 2
97247.110 914478.430     390.870 SOFT 2
97245.160 914488.160     391.610 SOFT 2
97244.710 914499.430     391.860 SOFT 2
97245.180 914505.600     391.860 SOFT 2
97245.990 914511.840     391.860 SOFT 2
97247.210 914518.000     391.860 SOFT 2
97248.420 914524.160     391.860 SOFT 2
97251.260 914534.990     391.860 SOFT 2
97256.190 914542.090     391.940 SOFT 2
97262.700 914543.830     393.010 SOFT 2
97270.010 914542.270     393.420 SOFT 2
97277.910 914542.270     393.920 SOFT 2
97286.240 914544.650     394.740 SOFT 2
97295.070 914546.700     394.740 SOFT 2
97302.060 914546.700     394.740 SOFT 2
97303.870 914546.690     394.740 SOFT 4
97263.250 915800.140     286.470 SOFT 1
97270.040 915803.940     286.470 SOFT 2
97276.090 915807.990     286.310 SOFT 2
97283.450 915812.020     285.820 SOFT 2
97291.560 915816.300     285.650 SOFT 2
97299.350 915821.650     285.070 SOFT 2
97306.990 915827.570     284.420 SOFT 2
97314.540 915833.580     284.170 SOFT 2
97322.010 915839.920     284.090 SOFT 2
97327.760 915847.010     283.680 SOFT 2
97332.860 915854.940     282.690 SOFT 2
97338.050 915863.030     282.110 SOFT 2
97342.910 915871.120     281.950 SOFT 2
97347.190 915879.300     281.780 SOFT 2
97351.390 915886.990     281.040 SOFT 2
97355.660 915893.860     280.300 SOFT 2
97359.920 915900.560     279.970 SOFT 2
97364.680 915906.430     279.810 SOFT 2
97370.080 915911.310     279.070 SOFT 2
97376.120 915914.700     278.580 SOFT 2
97382.720 915916.850     278.410 SOFT 2
97389.150 915917.850     277.920 SOFT 2
97397.780 915917.190     276.850 SOFT 2
97405.820 915915.130     276.520 SOFT 2
97411.650 915913.660     276.350 SOFT 2
97417.640 915911.790     276.270 SOFT 2
97423.700 915909.920     275.780 SOFT 2
97431.570 915907.120     275.530 SOFT 2
97437.650 915905.980     275.280 SOFT 2
97444.550 915905.500     275.200 SOFT 2
97450.970 915905.680     275.200 SOFT 2
97452.860 915905.570     275.200 SOFT 4
98723.570 915101.470     364.380 SOFT 1
98726.710 915094.690     364.380 SOFT 2
98731.340 915089.210     364.380 SOFT 2
98736.310 915084.470     364.380 SOFT 2
98742.260 915079.800     364.380 SOFT 2
98748.710 915075.200     364.460 SOFT 2
98754.920 915070.610     364.460 SOFT 2
98760.040 915065.290     364.630 SOFT 2
98764.430 915059.900     364.960 SOFT 2
98768.240 915054.760     364.960 SOFT 2
98772.130 915049.370     365.200 SOFT 2
98777.180 915044.460     365.200 SOFT 2
98783.220 915039.790     365.200 SOFT 2
98789.260 915035.200     365.200 SOFT 2
98794.970 915031.110     365.200 SOFT 2
98799.950 915027.350     365.200 SOFT 2
98806.320 915022.180     365.200 SOFT 2
98812.190 915018.010     365.200 SOFT 2
98817.420 915014.080     365.200 SOFT 2
98822.720 915009.340     365.200 SOFT 2
98828.830 915004.250     365.290 SOFT 2
98835.190 914998.590     365.290 SOFT 2
98840.320 914993.600     365.290 SOFT 2
98845.880 914990.170     364.710 SOFT 2
98848.090 914988.990     364.710 SOFT 4
98871.060 914936.420     373.270 SOFT 1
98867.540 914930.450     375.490 SOFT 2
98863.530 914925.230     377.300 SOFT 2
98858.850 914918.530     379.930 SOFT 2
98853.190 914911.760     382.320 SOFT 2
98848.530 914906.880     384.210 SOFT 2
98844.020 914901.170     385.280 SOFT 2
98839.430 914894.550     385.440 SOFT 2
98834.330 914887.200     385.440 SOFT 2
98828.980 914879.280     385.440 SOFT 2
98823.710 914871.020     385.440 SOFT 2
98819.010 914862.520     385.690 SOFT 2
98815.380 914853.510     386.510 SOFT 2
98812.400 914844.320     386.920 SOFT 2
98808.680 914834.980     387.090 SOFT 2
98803.810 914825.660     387.750 SOFT 2
98798.200 914816.830     389.390 SOFT 2
98791.950 914808.830     390.300 SOFT 2
98785.110 914800.520     390.630 SOFT 2
98778.200 914792.940     391.530 SOFT 2
98771.300 914786.020     392.850 SOFT 2
98764.720 914778.680     393.510 SOFT 2
98758.550 914770.440     393.590 SOFT 2
98751.880 914762.040     393.590 SOFT 2
98744.630 914753.390     393.750 SOFT 2
98740.870 914748.660     393.830 SOFT 2
98737.120 914743.600     393.920 SOFT 2
98733.600 914738.120     393.920 SOFT 2
98730.250 914732.480     393.920 SOFT 2
98726.980 914726.680     393.920 SOFT 2
98723.630 914721.040     393.920 SOFT 2
98720.280 914715.310     393.920 SOFT 2
98716.930 914709.420     393.920 SOFT 2
98713.740 914703.620     393.920 SOFT 2
98710.800 914697.810     394.000 SOFT 2
98708.260 914691.830     394.000 SOFT 2
98705.810 914685.680     394.080 SOFT 2
98703.360 914679.370     394.080 SOFT 2
98700.990 914673.230     394.080 SOFT 2
98698.950 914667.160     394.080 SOFT 2
98697.160 914661.090     394.080 SOFT 2
98695.450 914655.020     394.080 SOFT 2
98693.900 914649.120     394.080 SOFT 2
98691.570 914638.690     394.080 SOFT 2
98690.010 914630.810     394.080 SOFT 2
98689.610 914624.730     394.080 SOFT 2
98689.550 914618.720     394.080 SOFT 2
98692.700 914613.590     394.080 SOFT 2
98699.630 914607.430     394.080 SOFT 2
98705.260 914603.000     394.080 SOFT 2
98711.380 914598.580     394.250 SOFT 2
98717.260 914594.240     394.410 SOFT 2
98722.890 914589.490     394.410 SOFT 2
98728.440 914585.070     394.410 SOFT 2
98733.820 914581.140     394.410 SOFT 2
98738.890 914577.880     394.410 SOFT 2
98745.100 914574.030     394.410 SOFT 2
98748.520 914570.540     394.410 SOFT 4
98830.630 914825.290     388.160 SOFT 1
98829.560 914817.400     388.160 SOFT 2
98826.770 914811.100     388.400 SOFT 2
98822.590 914804.310     390.790 SOFT 2
98818.250 914798.600     392.440 SOFT 2
98814.900 914792.710     393.510 SOFT 2
98811.540 914786.660     394.570 SOFT 2
98807.600 914780.200     394.990 SOFT 2
98803.090 914773.090     395.230 SOFT 2
98798.400 914766.070     395.970 SOFT 2
98793.640 914758.630     396.140 SOFT 2
98788.700 914750.950     396.470 SOFT 2
98783.180 914742.860     396.710 SOFT 2
98777.170 914734.530     396.710 SOFT 2
98770.580 914726.380     396.710 SOFT 2
98763.430 914718.800     396.710 SOFT 2
98756.280 914712.300     396.710 SOFT 2
98749.150 914706.860     396.710 SOFT 2
98742.340 914701.170     397.130 SOFT 2
98736.100 914694.660     397.210 SOFT 2
98731.420 914687.300     397.210 SOFT 2
98729.850 914679.590     397.210 SOFT 2
98730.840 914671.760     397.210 SOFT 2
98734.300 914664.320     397.290 SOFT 2
98740.970 914656.840     397.540 SOFT 2
98749.120 914650.090     397.620 SOFT 2
98757.120 914644.330     397.620 SOFT 2
98764.560 914639.560     397.620 SOFT 2
98771.090 914635.210     397.210 SOFT 2
98776.730 914631.290     396.880 SOFT 2
98781.790 914627.690     396.550 SOFT 2
98785.780 914623.370     396.300 SOFT 4
99012.590 914552.090     354.510 SOFT 1
99019.700 914548.400     354.510 SOFT 2
99025.110 914545.710     354.510 SOFT 2
99031.260 914543.910     354.510 SOFT 2
99038.230 914541.540     354.510 SOFT 2
99046.160 914537.170     354.510 SOFT 2
99054.810 914530.750     354.510 SOFT 2
99061.310 914522.780     354.510 SOFT 2
99063.680 914513.210     354.510 SOFT 2
